0.5685031,0.4352088
0.43566316,0.5260426
0.38908073,0.56559366
0.4305388,0.5100276
0.58808315,0.4072952
0.57133305,0.43327805
0.57853085,0.4356322
0.5384358,0.45545253
0.45744276,0.5101348
0.5209995,0.46724218
0.47671232,0.49886328
0.41707635,0.5451612
0.35341033,0.65202206
0.5247515,0.47923285
0.51772165,0.4664825
0.59020793,0.41561547
0.6014498,0.35137072
0.5582039,0.44745255
0.5559343,0.44682074
0.5906814,0.43510687
0.5207146,0.46974668
0.5153457,0.47384316
0.6018553,0.4248847
0.57898134,0.41667604
0.59700245,0.40837285
0.5494634,0.45114803
0.51517075,0.47948793
0.62206435,0.38800457
0.6641969,0.45822826
0.5565802,0.45251474
0.5167191,0.46831107
0.5457491,0.4499315
0.5701217,0.4386622
0.4750146,0.5121159
0.52370095,0.47503835
0.5559726,0.4500903
0.54973924,0.46672317
0.48649716,0.5017338
0.3839009,0.5629362
0.5365031,0.4509192
0.55207855,0.44524363
0.63990635,0.39590174
0.5436171,0.45550492
0.5573606,0.44431293
0.6062338,0.45445213
0.58464545,0.42357442
0.56548196,0.4378694
0.5615122,0.4326153
0.48299527,0.49861586
0.59202385,0.43561736
0.6044962,0.3816713
0.6272134,0.40773177
0.49513257,0.534668
0.5359928,0.5193628
0.56287974,0.42101166
0.58411276,0.43773708
0.58288103,0.41279677
0.5808443,0.42330688
0.56360865,0.35122812
0.58238125,0.7256818
0.7440785,0.50475144
0.58936566,0.34224415
0.53039277,0.470323
0.4821846,0.5061709
0.5358305,0.46057287
0.6293295,0.36562374
0.5834929,0.4131934
0.6420469,0.4281266
0.6627268,0.42086875
0.60057014,0.41230834
0.6064316,0.3874915
0.60251313,0.42125326
0.6088503,0.44180617
0.70181745,0.44054046
0.51624966,0.4759435
0.5083996,0.48347804
0.45566538,0.5079688
0.4659983,0.50762755
0.5330072,0.46308014
0.625908,0.41989172
0.7201738,0.43526012
0.7176446,0.45459327
0.6091725,0.4293313
0.52580005,0.46030492
0.50573957,0.4783385
0.5735444,0.4290062
0.6212505,0.33686474
0.6381076,0.41417542
0.5850217,0.3941025
0.6052933,0.3678373
0.6770044,0.34837213
0.6150893,0.43333396
0.5618121,0.44419834
0.6628729,0.46623433
0.57450783,0.3284406
0.573944,0.42846823
0.5077941,0.462257
0.5226646,0.4596552
0.5268751,0.45834887
0.5118631,0.45868638
0.54307127,0.44805938
0.5621711,0.44231015
0.63201964,0.3826093
0.59203017,0.4158037
0.57492244,0.41472012
0.57885027,0.41023055
0.54648685,0.4545459
0.5428024,0.4551155
0.57173395,0.4319391
0.61236525,0.43659845
0.6478385,0.43699798
0.4811956,0.32472143
0.5948925,0.38829517
0.5986436,0.4127577
0.47643772,0.50829273
0.41539043,0.5441087
0.50751877,0.4662704
0.5664696,0.44084144
0.50457835,0.49008477
0.56001157,0.5272072
0.55594474,0.45063516
0.6140655,0.36159217
0.54439276,0.45246798
0.47393122,0.49942374
0.46670383,0.48504838
0.4746584,0.49064115
0.5504295,0.4485956
0.5591603,0.51842266
0.48475063,0.49782082
0.5118399,0.4905033
0.5862546,0.44280198
0.5973054,0.33349076
0.59513545,0.3931238
0.56513685,0.44755596
0.6168172,0.4281654
0.5481332,0.48778802
0.41995576,0.5430882
0.36729145,0.479664
0.4113638,0.54878306
0.55443925,0.47957197
0.59307677,0.43354413
0.5585454,0.45498252
0.6229026,0.41891515
0.5877333,0.40167013
0.4996689,0.4752031
0.4819926,0.4985763
0.4810619,0.4999252
0.512323,0.47484425
0.48268807,0.49212086
0.48831156,0.49310896
0.45345438,0.5145612
0.5701014,0.4436041
0.46835086,0.5469651
0.3654099,0.54049736
0.5643667,0.46069387
0.5761107,0.428882
0.5852087,0.44471237
0.58719814,0.43307328
0.53817534,0.4625557
0.55606335,0.44685993
0.61707634,0.38504145
0.64138544,0.43697685
0.44888964,0.5362071
0.408175,0.5724441
0.43598354,0.52366817
0.45842788,0.5136698
0.63857937,0.56323457
0.58730954,0.46969905
0.50074565,0.49332178
0.52781874,0.46701732
0.48285228,0.49672475
0.5574697,0.45479637
0.42205468,0.5500535
0.47879913,0.49966452
0.5544255,0.44833496
0.6014815,0.43327153
0.53910947,0.45954067
0.59216785,0.3009537
0.60167354,0.4521739
0.30328593,0.5404725
0.6384495,0.3920543
0.66707814,0.47818092
0.5224836,0.5039251
0.5947955,0.40087932
0.6559245,0.43021896
0.5186296,0.47075275
0.42764887,0.634281
0.4462239,0.5323462
0.44906655,0.5232793
0.50059754,0.48771128
0.50758606,0.4894836
0.37743637,0.59931666
0.34453094,0.51115024
0.40115383,0.4693685
0.35720757,0.5365143
0.3505153,0.45058644
0.46075058,0.49850133
0.4722434,0.5081668
0.4497295,0.51693267
0.4776612,0.37921688
0.48132864,0.48862463
0.42358872,0.56222963
0.3989234,0.55468875
0.38541684,0.60465837
0.4477687,0.5235706
0.49414876,0.47818246
0.43612656,0.5264462
0.4227728,0.5625442
0.4738745,0.5060254
0.48465583,0.48906216
0.52337706,0.47179547
0.59731054,0.4320624
0.5130365,0.47709736
0.45809853,0.51461565
0.41935346,0.54709625
0.39992374,0.5560958
0.46697158,0.4887516
0.48929077,0.473876
0.45739287,0.5152145
0.3690687,0.7179668
0.40065527,0.5452537
0.43013147,0.5317305
0.445119,0.5112387
0.5068918,0.48820716
0.45889756,0.5152255
0.53496987,0.46876192
0.47099772,0.4999091
0.34690836,0.63778126
0.37760505,0.5464025
0.41924086,0.5477562
0.32852763,0.5631011
0.4551165,0.51228744
0.4342822,0.5317555
0.45365515,0.5155709
0.46744138,0.50348055
0.38943923,0.46350977
0.4611624,0.5095013
0.46882677,0.523302
0.44733483,0.51865757
0.49130702,0.4914562
0.43170345,0.5314851
0.45190546,0.52382624
0.36937755,0.5848562
0.4088053,0.55118805
0.47652254,0.499092
0.4617299,0.50182223
0.4149303,0.55338055
0.45864856,0.50848544
1,0.6570363
0,0.5222316
0.4226363,0.55175906
0.3769019,0.5549597
0.40544835,0.5647665
0.44700813,0.5273573
0.42472872,0.5475404
0.4117218,0.54501754
0.4161044,0.55194974
0.4049013,0.56838936
0.40558347,0.5647309
0.39010316,0.5586023
0.2734745,0.5487469
0.40794495,0.6567915
0.3955116,0.58415836
0.41615802,0.5540109
0.45754996,0.5018952
0.4678152,0.5037699
0.39227372,0.5617446
